Id,Bound
2667,1
2668,1
2669,1
2670,1
2671,0
2672,0
2673,1
2674,1
2675,0
2676,0
2677,1
2678,1
2679,1
2680,1
2681,0
2682,1
2683,1
2684,1
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,1
2694,0
2695,0
2696,0
2697,1
2698,0
2699,1
2700,0
2701,1
2702,1
2703,0
2704,0
2705,0
2706,0
2707,0
2708,1
2709,1
2710,1
2711,1
2712,1
2713,0
2714,0
2715,0
2716,1
2717,1
2718,1
2719,0
2720,1
2721,0
2722,1
2723,1
2724,1
2725,1
2726,1
2727,0
2728,0
2729,0
2730,0
2731,0
2732,1
2733,0
2734,0
2735,1
2736,1
2737,0
2738,1
2739,1
2740,1
2741,1
2742,0
2743,1
2744,0
2745,1
2746,0
2747,0
2748,0
2749,0
2750,0
2751,1
2752,1
2753,1
2754,0
2755,0
2756,1
2757,1
2758,0
2759,1
2760,0
2761,1
2762,0
2763,1
2764,0
2765,0
2766,0
2767,0
2768,1
2769,1
2770,1
2771,0
2772,0
2773,1
2774,0
2775,1
2776,0
2777,1
2778,0
2779,0
2780,1
2781,1
2782,0
2783,1
2784,1
2785,1
2786,1
2787,1
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,1
2797,0
2798,0
2799,1
2800,1
2801,1
2802,0
2803,0
2804,1
2805,0
2806,0
2807,1
2808,1
2809,1
2810,1
2811,0
2812,1
2813,0
2814,0
2815,1
2816,1
2817,1
2818,1
2819,0
2820,1
2821,0
2822,1
2823,1
2824,1
2825,1
2826,1
2827,0
2828,0
2829,0
2830,1
2831,0
2832,1
2833,1
2834,1
2835,0
2836,1
2837,1
2838,0
2839,0
2840,0
2841,0
2842,1
2843,0
2844,0
2845,1
2846,1
2847,0
2848,1
2849,1
2850,1
2851,1
2852,0
2853,1
2854,1
2855,1
2856,0
2857,1
2858,1
2859,0
2860,0
2861,0
2862,1
2863,1
2864,0
2865,0
2866,0
2867,1
2868,0
2869,0
2870,0
2871,1
2872,0
2873,0
2874,1
2875,0
2876,1
2877,1
2878,0
2879,1
2880,1
2881,0
2882,0
2883,1
2884,0
2885,1
2886,1
2887,0
2888,0
2889,1
2890,1
2891,0
2892,1
2893,0
2894,0
2895,1
2896,1
2897,1
2898,1
2899,0
2900,0
2901,1
2902,1
2903,1
2904,0
2905,1
2906,0
2907,1
2908,0
2909,0
2910,1
2911,0
2912,1
2913,0
2914,1
2915,0
2916,0
2917,1
2918,1
2919,1
2920,1
2921,1
2922,1
2923,0
2924,0
2925,0
2926,1
2927,0
2928,0
2929,1
2930,1
2931,1
2932,0
2933,0
2934,0
2935,1
2936,0
2937,0
2938,0
2939,1
2940,0
2941,1
2942,0
2943,0
2944,0
2945,1
2946,0
2947,1
2948,0
2949,0
2950,0
2951,1
2952,0
2953,1
2954,1
2955,1
2956,1
2957,1
2958,1
2959,1
2960,0
2961,1
2962,1
2963,1
2964,1
2965,0
2966,1
2967,0
2968,0
2969,0
2970,1
2971,0
2972,0
2973,0
2974,0
2975,1
2976,1
2977,0
2978,0
2979,0
2980,0
2981,0
2982,0
2983,1
2984,0
2985,1
2986,0
2987,1
2988,0
2989,1
2990,0
2991,1
2992,0
2993,1
2994,0
2995,1
2996,1
2997,0
2998,0
2999,0
3000,0
3001,0
3002,0
3003,1
3004,1
3005,1
3006,0
3007,1
3008,1
3009,0
3010,1
3011,1
3012,1
3013,0
3014,0
3015,1
3016,0
3017,0
3018,1
3019,0
3020,0
3021,0
3022,0
3023,0
3024,1
3025,1
3026,0
3027,0
3028,1
3029,0
3030,0
3031,1
3032,1
3033,1
3034,1
3035,0
3036,1
3037,1
3038,1
3039,0
3040,1
3041,1
3042,0
3043,0
3044,1
3045,0
3046,1
3047,0
3048,1
3049,0
3050,1
3051,0
3052,1
3053,0
3054,1
3055,1
3056,1
3057,0
3058,1
3059,1
3060,1
3061,1
3062,0
3063,0
3064,0
3065,0
3066,0
3067,0
3068,1
3069,1
3070,0
3071,0
3072,0
3073,1
3074,0
3075,0
3076,0
3077,1
3078,1
3079,0
3080,0
3081,1
3082,0
3083,0
3084,1
3085,1
3086,1
3087,1
3088,1
3089,0
3090,1
3091,1
3092,1
3093,1
3094,1
3095,0
3096,1
3097,1
3098,1
3099,0
3100,0
3101,1
3102,0
3103,1
3104,1
3105,1
3106,1
3107,1
3108,1
3109,0
3110,0
3111,1
3112,1
3113,0
3114,1
3115,1
3116,0
3117,1
3118,0
3119,1
3120,0
3121,0
3122,0
3123,1
3124,0
3125,0
3126,1
3127,1
3128,0
3129,0
3130,0
3131,0
3132,0
3133,0
3134,1
3135,1
3136,0
3137,0
3138,1
3139,0
3140,1
3141,0
3142,1
3143,0
3144,1
3145,0
3146,1
3147,1
3148,0
3149,1
3150,1
3151,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,0
3158,0
3159,1
3160,0
3161,0
3162,0
3163,0
3164,0
3165,0
3166,1
3167,0
3168,1
3169,1
3170,1
3171,0
3172,1
3173,1
3174,1
3175,0
3176,1
3177,1
3178,1
3179,1
3180,0
3181,1
3182,1
3183,1
3184,0
3185,0
3186,0
3187,0
3188,1
3189,1
3190,1
3191,1
3192,0
3193,0
3194,0
3195,0
3196,1
3197,1
3198,1
3199,1
3200,1
3201,0
3202,1
3203,1
3204,1
3205,0
3206,1
3207,1
3208,0
3209,0
3210,0
3211,0
3212,0
3213,1
3214,0
3215,1
3216,1
3217,1
3218,0
3219,1
3220,1
3221,0
3222,1
3223,1
3224,1
3225,1
3226,0
3227,1
3228,0
3229,0
3230,1
3231,1
3232,0
3233,0
3234,1
3235,0
3236,0
3237,1
3238,0
3239,0
3240,0
3241,0
3242,1
3243,1
3244,1
3245,0
3246,0
3247,1
3248,1
3249,0
3250,0
3251,0
3252,0
3253,1
3254,0
3255,1
3256,1
3257,0
3258,1
3259,1
3260,1
3261,0
3262,1
3263,0
3264,0
3265,1
3266,1
3267,0
3268,1
3269,0
3270,1
3271,1
3272,0
3273,0
3274,1
3275,0
3276,0
3277,1
3278,0
3279,1
3280,1
3281,1
3282,1
3283,1
3284,1
3285,0
3286,1
3287,0
3288,0
3289,1
3290,1
3291,0
3292,1
3293,1
3294,1
3295,1
3296,1
3297,0
3298,1
3299,1
3300,0
3301,0
3302,1
3303,1
3304,1
3305,1
3306,1
3307,0
3308,1
3309,1
3310,1
3311,0
3312,0
3313,1
3314,0
3315,1
3316,0
3317,0
3318,1
3319,0
3320,0
3321,1
3322,0
3323,0
3324,0
3325,1
3326,1
3327,0
3328,1
3329,1
3330,0
3331,1
3332,0
3333,1
3334,0
3335,1
3336,1
3337,0
3338,0
3339,1
3340,0
3341,1
3342,1
3343,1
3344,1
3345,0
3346,0
3347,0
3348,0
3349,1
3350,0
3351,1
3352,0
3353,1
3354,0
3355,0
3356,0
3357,0
3358,1
3359,0
3360,1
3361,1
3362,1
3363,0
3364,0
3365,0
3366,0
3367,0
3368,1
3369,0
3370,1
3371,0
3372,0
3373,0
3374,1
3375,1
3376,1
3377,1
3378,1
3379,0
3380,1
3381,1
3382,0
3383,1
3384,0
3385,1
3386,0
3387,1
3388,0
3389,0
3390,1
3391,1
3392,0
3393,1
3394,1
3395,0
3396,0
3397,0
3398,0
3399,1
3400,0
3401,1
3402,1
3403,1
3404,1
3405,0
3406,0
3407,1
3408,1
3409,0
3410,0
3411,1
3412,0
3413,1
3414,0
3415,0
3416,1
3417,0
3418,0
3419,0
3420,0
3421,1
3422,0
3423,0
3424,1
3425,0
3426,0
3427,1
3428,0
3429,0
3430,1
3431,0
3432,1
3433,1
3434,1
3435,1
3436,0
3437,1
3438,0
3439,1
3440,0
3441,0
3442,0
3443,1
3444,0
3445,1
3446,1
3447,1
3448,1
3449,1
3450,0
3451,1
3452,1
3453,1
3454,0
3455,0
3456,1
3457,0
3458,1
3459,1
3460,1
3461,1
3462,1
3463,1
3464,1
3465,0
3466,1
3467,1
3468,0
3469,1
3470,0
3471,0
3472,0
3473,1
3474,1
3475,1
3476,1
3477,0
3478,0
3479,1
3480,1
3481,0
3482,1
3483,0
3484,1
3485,0
3486,1
3487,1
3488,0
3489,0
3490,1
3491,1
3492,1
3493,1
3494,0
3495,0
3496,0
3497,0
3498,1
3499,0
3500,1
3501,1
3502,0
3503,1
3504,1
3505,0
3506,1
3507,0
3508,1
3509,1
3510,0
3511,0
3512,0
3513,1
3514,1
3515,1
3516,0
3517,1
3518,1
3519,1
3520,0
3521,0
3522,1
3523,0
3524,0
3525,0
3526,0
3527,1
3528,1
3529,1
3530,0
3531,0
3532,1
3533,0
3534,1
3535,1
3536,1
3537,1
3538,1
3539,0
3540,0
3541,0
3542,1
3543,1
3544,0
3545,1
3546,1
3547,0
3548,0
3549,0
3550,1
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,1
3559,1
3560,1
3561,1
3562,1
3563,0
3564,0
3565,0
3566,1
3567,1
3568,0
3569,0
3570,0
3571,0
3572,1
3573,0
3574,0
3575,0
3576,0
3577,1
3578,0
3579,1
3580,1
3581,0
3582,0
3583,0
3584,0
3585,1
3586,1
3587,0
3588,0
3589,1
3590,0
3591,1
3592,0
3593,1
3594,0
3595,1
3596,0
3597,1
3598,0
3599,0
3600,0
3601,0
3602,0
3603,1
3604,0
3605,0
3606,0
3607,0
3608,0
3609,1
3610,0
3611,1
3612,0
3613,0
3614,1
3615,0
3616,1
3617,0
3618,1
3619,0
3620,1
3621,0
3622,0
3623,1
3624,1
3625,0
3626,1
3627,0
3628,0
3629,0
3630,0
3631,1
3632,0
3633,1
3634,0
3635,0
3636,1
3637,1
3638,1
3639,0
3640,1
3641,1
3642,0
3643,0
3644,1
3645,0
3646,0
3647,1
3648,1
3649,1
3650,0
3651,1
3652,1
3653,0
3654,1
3655,1
3656,0
3657,1
3658,1
3659,0
3660,1
3661,1
3662,1
3663,0
3664,0
3665,1
3666,0
3667,1
3668,1
3669,1
3670,1
3671,1
3672,0
3673,1
3674,0
3675,0
3676,0
3677,1
3678,0
3679,1
3680,1
3681,1
3682,0
3683,1
3684,0
3685,1
3686,0
3687,1
3688,1
3689,0
3690,0
3691,1
3692,0
3693,0
3694,0
3695,0
3696,1
3697,0
3698,0
3699,1
3700,1
3701,0
3702,0
3703,1
3704,1
3705,1
3706,0
3707,1
3708,0
3709,0
3710,1
3711,1
3712,1
3713,1
3714,0
3715,0
3716,1
3717,0
3718,0
3719,1
3720,0
3721,0
3722,0
3723,1
3724,1
3725,0
3726,1
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,1
3734,0
3735,0
3736,0
3737,0
3738,1
3739,0
3740,1
3741,0
3742,0
3743,1
3744,0
3745,0
3746,0
3747,1
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,1
3760,0
3761,1
3762,0
3763,1
3764,1
3765,1
3766,1
3767,0
3768,0
3769,1
3770,1
3771,0
3772,0
3773,1
3774,0
3775,0
3776,0
3777,0
3778,1
3779,1
3780,0
3781,0
3782,0
3783,1
3784,0
3785,0
3786,1
3787,1
3788,1
3789,0
3790,0
3791,1
3792,0
3793,0
3794,0
3795,0
3796,0
3797,0
3798,1
3799,0
3800,1
3801,0
3802,1
3803,1
3804,1
3805,1
3806,1
3807,1
3808,0
3809,0
3810,0
3811,1
3812,1
3813,0
3814,1
3815,1
3816,0
3817,1
3818,1
3819,0
3820,1
3821,0
3822,1
3823,1
3824,1
3825,0
3826,0
3827,0
3828,0
3829,0
3830,1
3831,1
3832,0
3833,1
3834,0
3835,0
3836,0
3837,0
3838,1
3839,1
3840,0
3841,0
3842,0
3843,1
3844,1
3845,0
3846,1
3847,1
3848,0
3849,1
3850,1
3851,0
3852,0
3853,1
3854,0
3855,1
3856,0
3857,1
3858,0
3859,0
3860,0
3861,1
3862,0
3863,0
3864,1
3865,0
3866,0
3867,1
3868,1
3869,1
3870,0
3871,0
3872,0
3873,0
3874,1
3875,0
3876,1
3877,1
3878,1
3879,1
3880,1
3881,0
3882,1
3883,0
3884,1
3885,0
3886,1
3887,1
3888,0
3889,0
3890,0
3891,1
3892,0
3893,1
3894,1
3895,1
3896,0
3897,1
3898,1
3899,0
3900,0
3901,1
3902,0
3903,1
3904,0
3905,1
3906,1
3907,1
3908,0
3909,1
3910,1
3911,1
3912,0
3913,1
3914,1
3915,0
3916,1
3917,0
3918,1
3919,1
3920,0
3921,1
3922,1
3923,0
3924,1
3925,0
3926,0
3927,1
3928,0
3929,0
3930,1
3931,1
3932,1
3933,0
3934,0
3935,0
3936,1
3937,1
3938,1
3939,1
3940,1
3941,1
3942,1
3943,1
3944,0
3945,0
3946,1
3947,1
3948,0
3949,1
3950,1
3951,0
3952,0
3953,0
3954,0
3955,1
3956,0
3957,1
3958,0
3959,1
3960,0
3961,0
3962,1
3963,0
3964,0
3965,1
3966,1
3967,0
3968,0
3969,0
3970,0
3971,1
3972,1
3973,1
3974,0
3975,0
3976,0
3977,1
3978,1
3979,0
3980,0
3981,1
3982,0
3983,0
3984,1
3985,1
3986,1
3987,1
3988,0
3989,1
3990,0
3991,0
3992,1
3993,0
3994,1
3995,0
3996,1
3997,0
3998,0
3999,0
